ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-1905,3,12/04/2016 16:18,12/04/2016 22:18,37.51602,-121.94069,37.5132,-121.93906,0.214,At Durham Rd - Accident.,,I-680 S,R,Fremont,Alameda,CA,94539,US,US/Pacific,KNUQ,12/04/2016 15:56,60.1,,64,30.23,10,NNW,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1906,2,12/04/2016 16:44,12/04/2016 22:44,38.069244,-122.183209,38.06864,-122.18294,0.044,At I-780/W K St - Accident.,,I-780 W,R,Benicia,Solano,CA,94510,US,US/Pacific,KCCR,12/04/2016 16:53,64.9,,52,30.14,10,SSW,16.1,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1907,2,12/04/2016 17:40,12/04/2016 23:40,37.484267,-122.183803,37.484422,-122.184368,0.033,At CA-84/Marsh Rd/Exit 406 - Accident.,,Bayshore Fwy S,R,Redwood City,San Mateo,CA,94063,US,US/Pacific,KSQL,12/04/2016 17:59,57.2,,67,30.24,10,West,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1908,3,12/04/2016 17:43,12/04/2016 23:43,38.42763,-122.341155,38.42772,-122.341237,0.008,Between Trancas St and Silverado Trl - Accident.,6399, Silverado Trl,L,Napa,Napa,CA,94558-9747,US,US/Pacific,KAPC,12/04/2016 17:54,59,,75,30.15,10,WSW,12.7,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1909,3,12/04/2016 17:43,12/04/2016 23:43,38.42772,-122.341237,38.42763,-122.341155,0.008,Between Silverado Trl and Trancas St - Accident.,6399, Silverado Trl,L,Napa,Napa,CA,94558-9747,US,US/Pacific,KAPC,12/04/2016 17:54,59,,75,30.15,10,WSW,12.7,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1910,2,12/04/2016 17:58,12/04/2016 23:58,38.58883,-121.29074,38.59261,-121.2845,0.426,At Zinfandel Dr - Accident.,,US-50 E,R,Rancho Cordova,Sacramento,CA,95670,US,US/Pacific,KMHR,12/04/2016 17:45,66.2,,60,30.15,10,South,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1911,2,12/04/2016 19:00,13/04/2016 01:00,38.55796,-121.38558,38.5595,-121.37116,0.786,At Watt Ave - Accident.,,US-50 E,R,Sacramento,Sacramento,CA,95826,US,US/Pacific,KMHR,12/04/2016 18:45,64.4,,64,30.15,10,SSW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1912,2,12/04/2016 19:38,13/04/2016 01:38,37.583671,-122.251499,37.581822,-122.253523,0.169,At San Mateo Bridge - Accident.,,J Arthur Younger Fwy W,R,San Mateo,San Mateo,CA,94404,US,US/Pacific,KSQL,12/04/2016 19:47,55.4,,72,30.23,10,WNW,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1913,3,12/04/2016 22:36,13/04/2016 04:36,37.20655,-121.7179,37.2111,-121.72433,0.473,At Bailey Avenue/Exit 373 - Accident.,,S Valley Fwy N,R,San Jose,Santa Clara,CA,95138,US,US/Pacific,KRHV,12/04/2016 21:50,53.6,,77,30.25,10,Calm,,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1914,2,12/04/2016 22:40,13/04/2016 04:40,37.323087,-122.002344,37.323087,-122.002355,0.001,At Tantau Ave - Accident.,5403, Stevens Creek Blvd,L,Santa Clara,Santa Clara,CA,95051-7202,US,US/Pacific,KSJC,12/04/2016 22:53,54,,72,30.25,10,West,5.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1915,3,13/04/2016 03:49,13/04/2016 09:49,35.320635,-119.037109,35.318353,-119.036513,0.161,At White Ln - Accident.,,CA-99 S,R,Bakersfield,Kern,CA,93304,US,US/Pacific,KBFL,13/04/2016 03:54,59,,78,30.14,10,NW,11.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1916,3,13/04/2016 05:11,13/04/2016 11:11,37.71922,-121.6604,37.72013,-121.65724,0.184,At Flynn Rd - Accident.,,I-580 E,R,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,13/04/2016 04:53,52,,83,30.18,10,SSW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-1917,2,13/04/2016 06:12,13/04/2016 12:12,37.88124,-122.30814,37.87417,-122.3062,0.5,At Gilman St - Accident.,,Eastshore Fwy W,R,Berkeley,Alameda,CA,94710,US,US/Pacific,KOAK,13/04/2016 05:53,55,,80,30.19,10,West,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1918,2,13/04/2016 06:27,13/04/2016 12:27,37.68872,-122.10838,37.68872,-122.10838,0,At CA-185/14th St/Mission Blvd - Accident. Left lane blocked.,,I-238 S,R,Hayward,Alameda,CA,94541,US,US/Pacific,KHWD,13/04/2016 06:26,54,,83,30.19,10,West,8.1,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1919,2,13/04/2016 06:43,13/04/2016 12:43,37.62916,-122.1185,37.62904,-122.11886,0.021,At Clawiter Rd/Eden Landing Rd - Accident.,,W Jackson St,R,Hayward,Alameda,CA,94545,US,US/Pacific,KHWD,13/04/2016 06:54,55,,80,30.23,10,West,6.9,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1920,2,13/04/2016 06:54,13/04/2016 12:54,38.09598,-122.56165,38.08903,-122.55596,0.571,At Rowland Blvd - Accident. Carpool lane blocked.,,Redwood Hwy,R,Novato,Marin,CA,94945,US,US/Pacific,KDVO,13/04/2016 06:55,48.2,,93,30.19,10,East,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1921,2,13/04/2016 07:22,13/04/2016 13:22,38.64842,-121.37355,38.65119,-121.37062,0.248,At I-80-BR/Auburn Blvd - Accident. Right lane blocked.,,I-80 E,R,Sacramento,Sacramento,CA,95841,US,US/Pacific,KMCC,13/04/2016 07:30,50,,87,30.17,9,SSE,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1922,2,13/04/2016 07:33,13/04/2016 13:33,38.63766,-121.4163,38.63726,-121.40635,0.538,At Winters St - Accident.,,I-80 E,R,Sacramento,Sacramento,CA,95838,US,US/Pacific,KMCC,13/04/2016 07:30,50,,87,30.17,9,SSE,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1923,3,13/04/2016 07:36,13/04/2016 13:36,37.65279,-122.09915,37.65859,-122.10274,0.446,At Winton Ave - Accident.,,I-880 N,R,Hayward,Alameda,CA,94544,US,US/Pacific,KHWD,13/04/2016 07:54,55.9,,77,30.23,10,West,6.9,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1924,3,13/04/2016 07:43,13/04/2016 13:43,38.56267,-121.48895,38.56267,-121.48895,0,At 16th St - Accident.,,Capital City Fwy W,R,Sacramento,Sacramento,CA,95818,US,US/Pacific,KSAC,13/04/2016 07:53,52,,80,30.16,10,SE,3.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1925,2,13/04/2016 08:07,13/04/2016 14:07,37.80728,-121.99105,37.81463,-121.99323,0.522,At Sycamore Valley Rd - Accident.,,I-680 N,R,Danville,Contra Costa,CA,94526,US,US/Pacific,KCCR,13/04/2016 07:53,54,,72,30.15,10,South,8.1,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1926,2,13/04/2016 08:26,13/04/2016 14:26,37.56469,-122.27235,37.56172,-122.27656,0.309,At Foster City Blvd - Accident.,,J Arthur Younger Fwy W,R,San Mateo,San Mateo,CA,94404,US,US/Pacific,KSQL,13/04/2016 08:55,57.2,,72,30.22,10,WNW,5.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1927,2,13/04/2016 08:37,13/04/2016 14:37,37.58214,-122.04966,37.57704,-122.04782,0.366,At Alvarado Blvd/Fremont Blvd - Accident.,,Nimitz Fwy S,R,Fremont,Alameda,CA,94555,US,US/Pacific,KHWD,13/04/2016 08:54,55.9,,77,30.23,10,WSW,6.9,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1928,2,13/04/2016 08:46,13/04/2016 14:46,37.38036,-121.95779,37.38347,-121.96868,0.635,At Montague Expy/San Tomas Expy - Accident.,,US-101 N,R,Santa Clara,Santa Clara,CA,95054,US,US/Pacific,KSJC,13/04/2016 08:53,55,,74,30.21,10,ESE,3.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-1929,2,13/04/2016 08:42,13/04/2016 14:42,37.743816,-122.405713,37.744505,-122.405255,0.054,At Army St/Potrero Ave - Accident. Right lane blocked.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,13/04/2016 08:56,55.9,,80,30.2,10,West,11.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1930,2,13/04/2016 08:44,13/04/2016 14:44,37.51224,-121.93817,37.518379,-121.941724,0.467,Between Durham Rd and Washington Blvd - Accident.,,I-680 N,R,Fremont,Alameda,CA,94539,US,US/Pacific,KNUQ,13/04/2016 08:56,59,,67,30.22,10,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1931,2,13/04/2016 09:01,13/04/2016 15:01,37.70187,-121.90582,37.70193,-121.91022,0.241,At Dougherty Rd/Hopyard Rd - Accident.,,I-580 W,R,Dublin,Alameda,CA,94568,US,US/Pacific,KLVK,13/04/2016 08:53,55.9,,77,30.19,10,WSW,9.2,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1932,2,13/04/2016 08:54,13/04/2016 14:54,38.021999,-121.960014,38.022106,-121.960575,0.031,At Willow Pass Rd (East) - Accident.,,CA-4 W,R,Pittsburg,Contra Costa,CA,94565,US,US/Pacific,KCCR,13/04/2016 08:53,57.9,,65,30.15,10,SW,5.8,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1933,2,13/04/2016 09:08,13/04/2016 15:08,37.73929,-122.19505,37.74219,-122.19766,0.246,At Hegenberger Rd - Accident. Left lane blocked.,,I-880 N,R,Oakland,Alameda,CA,94603,US,US/Pacific,KOAK,13/04/2016 08:53,57,,74,30.2,10,West,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1934,2,13/04/2016 09:09,13/04/2016 15:09,38.49797,-121.44812,38.49547,-121.44547,0.224,At Florin Rd - Accident. Left lane blocked.,,CA-99 N,R,Sacramento,Sacramento,CA,95823,US,US/Pacific,KSAC,13/04/2016 08:53,55,,72,30.17,10,South,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1935,2,13/04/2016 09:11,13/04/2016 15:11,37.7017,-121.88372,37.70174,-121.89048,0.37,At Hacienda Dr - Accident.,,I-580 W,R,Pleasanton,Alameda,CA,94588,US,US/Pacific,KLVK,13/04/2016 08:53,55.9,,77,30.19,10,WSW,9.2,,Scattered Clouds,False,False,False,False,True,False,True,False,False,False,False,False,False,Day,Day,Day,Day
A-1936,2,13/04/2016 09:21,13/04/2016 15:21,37.399014,-121.93202,37.399008,-121.932036,0.001,At Zanker Rd - Accident.,,Zanker Rd,R,San Jose,Santa Clara,CA,95134,US,US/Pacific,KSJC,13/04/2016 08:53,55,,74,30.21,10,ESE,3.5,,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1937,2,13/04/2016 10:23,13/04/2016 16:23,37.369189,-121.965284,37.370006,-121.96535,0.057,At CR-G6/Central Expy - Accident.,,San Tomas Expy,R,Santa Clara,Santa Clara,CA,95050,US,US/Pacific,KSJC,13/04/2016 09:53,59,,64,30.21,10,Variable,3.5,,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1938,2,13/04/2016 10:35,13/04/2016 16:35,37.80791,-122.3674,37.80791,-122.3674,0,At Treasure Island Rd - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,13/04/2016 10:53,61,,64,30.21,10,WSW,11.5,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1939,2,13/04/2016 11:11,13/04/2016 17:11,37.656556,-122.406302,37.657369,-122.405879,0.061,Between Grand Ave/Exit 425A and Oyster Point Blvd/Exit 425B - Accident. Center lane blocked.,,US-101 N,R,South San Francisco,San Mateo,CA,94080,US,US/Pacific,KSFO,13/04/2016 10:56,60.1,,90,30.2,10,West,16.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1940,2,13/04/2016 12:27,13/04/2016 18:27,38.53904,-121.4737,38.54129,-121.47372,0.155,At 12th Ave - Accident.,,CA-99 N,R,Sacramento,Sacramento,CA,95820,US,US/Pacific,KSAC,13/04/2016 12:53,66.9,,51,30.15,10,North,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1941,2,13/04/2016 13:03,13/04/2016 19:03,39.324493,-120.393865,39.325208,-120.392252,0.099,At Donner Pass Rd/Sherrit Ln - Accident. Right lane blocked.,,I-80 E,R,Soda Springs,Nevada,CA,95728,US,US/Pacific,KBLU,13/04/2016 12:52,46.9,,41,30.08,10,South,16.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1942,2,13/04/2016 13:02,13/04/2016 19:02,38.70541,-121.31152,38.70749,-121.30926,0.188,At Antelope Rd - Accident.,,I-80 E,R,Citrus Heights,Sacramento,CA,95621,US,US/Pacific,KMCC,13/04/2016 13:10,66.2,,46,30.15,9,SSE,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1943,2,13/04/2016 13:57,13/04/2016 19:57,37.80937,-122.36581,37.78743,-122.38939,1.989,Between Hillcrest Rd and Bay Bridge (San Francisco) - Accident.,139, Forest Rd,R,San Francisco,San Francisco,CA,94130-1502,US,US/Pacific,KOAK,13/04/2016 13:53,63,,56,30.19,10,West,16.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1944,2,13/04/2016 14:07,13/04/2016 20:07,37.948891,-122.512406,37.948879,-122.512414,0.001,At Andersen Dr - Accident.,,US-101 N,R,Larkspur,Marin,CA,94939,US,US/Pacific,KDVO,13/04/2016 14:15,64.4,,52,30.17,10,WNW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1945,2,13/04/2016 14:15,13/04/2016 20:15,37.321956,-121.890827,37.321944,-121.89082,0.001,At I-280/Junipero Serra Fwy/Exit 5 - Accident.,,Guadalupe Pkwy N,R,San Jose,Santa Clara,CA,95125,US,US/Pacific,KSJC,13/04/2016 13:53,68,,49,30.17,10,West,10.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1946,2,13/04/2016 14:26,13/04/2016 20:26,38.61307,-121.42481,38.60902,-121.42932,0.371,At El Camino Ave - Accident.,,Capital City Fwy W,R,Sacramento,Sacramento,CA,95815,US,US/Pacific,KMCC,13/04/2016 14:30,68,,43,30.13,10,SSE,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1947,2,13/04/2016 14:50,13/04/2016 20:50,37.31131,-121.88411,37.31342,-121.88592,0.176,At Alma Ave/Lelong St/Exit 4 - Accident.,,Highway 87 Bikeway,R,San Jose,Santa Clara,CA,95110,US,US/Pacific,KSJC,13/04/2016 14:53,66,,52,30.16,10,NW,19.6,,Partly Cloudy,False,False,False,False,False,False,True,False,True,False,False,False,False,Day,Day,Day,Day
A-1948,2,13/04/2016 14:59,13/04/2016 20:59,37.24691,-121.96075,37.25177,-121.95815,0.365,At Lark Ave - Accident.,,CA-17 N,R,Los Gatos,Santa Clara,CA,95032,US,US/Pacific,KSJC,13/04/2016 14:53,66,,52,30.16,10,NW,19.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1949,2,13/04/2016 14:57,13/04/2016 20:57,38.41475,-122.71612,38.41436,-122.71612,0.027,At Hearn Ave/Yolanda Ave - Accident.,,Redwood Hwy S,R,Santa Rosa,Sonoma,CA,95407,US,US/Pacific,KSTS,13/04/2016 14:53,66,,38,30.11,10,WSW,13.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1950,2,13/04/2016 15:04,13/04/2016 21:04,36.883661,-121.560802,36.887912,-121.558387,0.323,Between CA-129/Exit 347 and Betabel Rd - Accident.,,US-101 N,R,San Juan Bautista,San Benito,CA,95045,US,US/Pacific,KCVH,13/04/2016 15:10,68,,56,30.15,10,WSW,16.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1951,2,13/04/2016 15:09,13/04/2016 21:09,38.5783,-121.50717,38.57401,-121.50892,0.311,At Q St - Accident.,,CA-99 S,R,Sacramento,Sacramento,CA,95814,US,US/Pacific,KSAC,13/04/2016 14:53,69.1,,42,30.12,10,West,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1952,2,13/04/2016 15:14,13/04/2016 21:14,37.36327,-121.89519,37.36255,-121.88784,0.407,At Oakland Rd - Accident.,,Bayshore Fwy S,R,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,13/04/2016 14:53,66,,52,30.16,10,NW,19.6,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1953,2,13/04/2016 15:18,13/04/2016 21:18,38.039598,-122.536778,38.039588,-122.536776,0.001,At Alameda Del Prado/Nave Dr - Accident.,,Redwood Hwy S,R,San Rafael,Marin,CA,94903,US,US/Pacific,KDVO,13/04/2016 15:15,64.4,,52,30.16,10,WSW,16.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1954,2,13/04/2016 15:33,13/04/2016 21:33,37.75232,-122.40303,37.748,-122.40425,0.306,At Army St/Potrero Ave - Accident.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,13/04/2016 15:53,63,,54,30.17,10,West,16.1,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1955,2,13/04/2016 15:41,13/04/2016 21:41,38.40105,-121.3715,38.38716,-121.37143,0.96,At Valley Oak Ln - Accident.,9825, Elk Grove Florin Rd,L,Elk Grove,Sacramento,CA,95624,US,US/Pacific,KSAC,13/04/2016 15:53,70,,41,30.09,10,South,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1956,2,13/04/2016 15:48,13/04/2016 21:48,38.55183,-121.69884,38.55357,-121.69075,0.453,At Mace Blvd - Accident.,,I-80 E,R,Davis,Yolo,CA,95618,US,US/Pacific,KEDU,13/04/2016 15:55,71.6,,38,30.09,10,SSW,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1957,2,13/04/2016 15:53,13/04/2016 21:53,38.682841,-121.336497,38.68117,-121.33345,0.201,At I-80 - Accident.,,Greenback Ln,R,Sacramento,Sacramento,CA,95841,US,US/Pacific,KMCC,13/04/2016 15:50,69.8,,35,30.1,10,SSW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1958,2,13/04/2016 15:59,13/04/2016 21:59,38.77093,-121.24725,38.76751,-121.25272,0.378,At CA-65 - Accident.,,I-80 W,R,Rocklin,Placer,CA,95677,US,US/Pacific,KLHM,13/04/2016 15:55,69.8,,35,30.08,10,SW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1959,2,13/04/2016 16:12,13/04/2016 22:12,37.14609,-121.98586,37.14471,-121.98463,0.117,At Summit Rd - Accident.,21999, Santa Cruz Hwy,L,Los Gatos,Santa Clara,CA,95033,US,US/Pacific,KSJC,13/04/2016 15:53,66.9,,47,30.14,10,NW,15,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1960,2,13/04/2016 16:22,13/04/2016 22:22,38.62195,-121.51526,38.62816,-121.51059,0.498,Ramp to I-5/CA-99 - Accident.,,I-5 N,R,Sacramento,Sacramento,CA,95833,US,US/Pacific,KMCC,13/04/2016 16:30,68,,40,30.09,9,SSW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1961,2,13/04/2016 16:28,13/04/2016 22:28,37.89722,-122.07124,37.89117,-122.06161,0.671,At CA-24/Olympic Blvd - Accident.,,I-680 S,R,Walnut Creek,Contra Costa,CA,94597,US,US/Pacific,KCCR,13/04/2016 16:53,66,,43,30.08,10,WSW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1962,2,13/04/2016 16:34,13/04/2016 22:34,38.62013,-121.52625,38.62838,-121.51051,1.023,At I-5/CA-99 - Accident.,,I-80 E,R,Sacramento,Sacramento,CA,95833,US,US/Pacific,KMCC,13/04/2016 16:30,68,,40,30.09,9,SSW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1963,2,13/04/2016 16:41,13/04/2016 22:41,37.26181,-121.92234,37.2617,-121.92234,0.008,At Camden Ave - Accident.,,Leigh Ave,R,San Jose,Santa Clara,CA,95124,US,US/Pacific,KSJC,13/04/2016 16:53,64,,52,30.13,10,NW,15,,Mostly Cloudy,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1964,3,13/04/2016 16:53,13/04/2016 22:53,36.727523,-119.462885,36.728873,-119.466169,0.204,At Piedra Rd - Accident.,18080, E Kings Canyon Rd,L,Sanger,Fresno,CA,93657-9531,US,US/Pacific,KFAT,13/04/2016 16:53,73,,24,30.06,10,NW,10.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1965,2,13/04/2016 16:55,13/04/2016 22:55,36.75484,-119.82814,36.75747,-119.8297,0.201,At CA-99 - Accident.,,CA-99 N,R,Fresno,Fresno,CA,93728,US,US/Pacific,KFAT,13/04/2016 16:53,73,,24,30.06,10,NW,10.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1966,2,13/04/2016 17:00,13/04/2016 23:00,37.70252,-122.39352,37.70252,-122.39352,0,At Alanna Rd/Exit 429A - Accident.,,US-101 N,R,Brisbane,San Mateo,CA,94005,US,US/Pacific,KSFO,13/04/2016 16:56,61,,56,30.16,10,West,23,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
